cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1002742002,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.818361,-35.198777,2408102000171,TELEFONICA BRASIL S.A.
1015950741,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.821779,-35.263834,2408102000172,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
686142489,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.87188,-35.2234,2408102000173,CLARO S.A.
1016581103,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.7437,-35.22509,2408102000174,TELEFONICA BRASIL S.A.
691182965,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.82778,-35.24694,2408102000175,TELEFONICA BRASIL S.A.
1016581090,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.7784,-35.195231,2408102000176,TELEFONICA BRASIL S.A.
1015746710,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.88484,-35.17111,2408102000177,CLARO S.A.
692785116,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.72476,-35.23749,2408102000178,CLARO S.A.
691182957,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.84139,-35.18167,2408102000179,TELEFONICA BRASIL S.A.
690906161,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.7985,-35.184,2408102000180,TELEFONICA BRASIL S.A.
1016209247,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.74295,-35.24481,2408102000181,CLARO S.A.
686142489,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.87188,-35.2234,2408102000182,CLARO S.A.
695364405,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.78958,-35.19694,2408102000183,CLARO S.A.
1001302416,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.724,-35.241472,2408102000184,TIM S A
1016581154,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.816806,-35.202972,2408102000185,TELEFONICA BRASIL S.A.
1001784356,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.75472,-35.24667,2408102000186,TIM S A
691347638,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.794417,-35.216139,2408102000187,TELEFONICA BRASIL S.A.
1006733571,5M00G7W,NR,2117.5,1927.5,,,,,,,,,-5.77931,-35.20334,2408102000188,CLARO S.A.
686142519,5M00G7W,NR,2140.0,1950.0,,,,,,,,,-5.78833,-35.2025,2408102000189,CLARO S.A.
699265681,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.735278,-35.236167,2408102000190,TIM S A
1001783872,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.85139,-35.20611,2408102000191,TIM S A
691347638,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.794417,-35.216139,2408102000192,TELEFONICA BRASIL S.A.
687471753,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.81503,-35.2263,2408102000193,CLARO S.A.
686146549,10M0G7W,NR,2140.0,1950.0,,,,,,,,,-5.80058,-35.2167,2408102000194,CLARO S.A.
1015950741,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.821779,-35.263834,2408102000195,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1016560173,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.866024,-35.185069,2408102000196,TELEFONICA BRASIL S.A.
431377880,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.779578,-35.203344,2408102000197,TIM S A
1008779110,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.87556,-35.18,2408102000198,TELEFONICA BRASIL S.A.
1015950717,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.808384,-35.241065,2408102000199,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
535848218,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.82667,-35.22806,2408102000200,TIM S A
1014392966,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.744389,-35.277861,2408102000201,TELEFONICA BRASIL S.A.
692648178,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.83838,-35.24316,2408102000202,CLARO S.A.
1009580156,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.862861,-35.1805,2408102000203,TELEFONICA BRASIL S.A.
431377839,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.831417,-35.217528,2408102000204,TIM S A
1008016907,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.78361,-35.19083,2408102000205,TIM S A
691183139,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.733264,-35.246389,2408102000206,TELEFONICA BRASIL S.A.
1005878266,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.75728,-35.27289,2408102000207,CLARO S.A.
1014113498,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.74278056,-35.28944444,2408102000208,TELEFONICA BRASIL S.A.
692574875,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.76513,-35.26679,2408102000209,CLARO S.A.
1015581630,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.84327,-35.27305,2408102000210,TELEFONICA BRASIL S.A.
3757889,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.88275,-35.18323,2408102000211,CLARO S.A.
691183104,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.743444,-35.240083,2408102000212,TELEFONICA BRASIL S.A.
441068146,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.79946,-35.2022,2408102000213,CLARO S.A.
