cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1016804455,100MG7W,NR,3550,3550,,,,,,,,,-2.986327,-60.017632,1302603000155,TIM S A
690409834,100MG7W,NR,3350,3350,,,,,,,,,-3.01929,-59.93794,1302603000156,CLARO S.A.
1013037011,100MG7W,NR,3350,3350,,,,,,,,,-3.06149,-59.94753,1302603000157,CLARO S.A.
1016480889,100MG7W,NR,3350,3350,,,,,,,,,-3.10267,-59.98613,1302603000158,CLARO S.A.
1016185526,100MG7W,NR,3350,3350,,,,,,,,,-3.12325,-59.99892,1302603000159,CLARO S.A.
1015857075,100MG7W,NR,3550,3550,,,,,,,,,-2.975417,-60.0275,1302603000160,TIM S A
1015804982,100MG7W,NR,3350,3350,,,,,,,,,-3.1055,-59.96477,1302603000161,CLARO S.A.
692960724,100MG7W,NR,3450,3450,,,,,,,,,-3.08778,-60.05694,1302603000162,TELEFONICA BRASIL S.A.
1008710013,100MG7W,NR,3550,3550,,,,,,,,,-2.999272,-60.002383,1302603000163,TIM S A
699820880,100MG7W,NR,3450,3450,,,,,,,,,-3.08,-60.03722,1302603000164,TELEFONICA BRASIL S.A.
1005347538,100MG7W,NR,3350,3350,,,,,,,,,-3.08781,-60.05711,1302603000165,CLARO S.A.
1005964340,100MG7W,NR,3350,3350,,,,,,,,,-3.11477,-59.91811,1302603000166,CLARO S.A.
699820367,100MG7W,NR,3450,3450,,,,,,,,,-3.07611,-60.07889,1302603000167,TELEFONICA BRASIL S.A.
690453540,100MG7W,NR,3350,3350,,,,,,,,,-3.08038,-60.05135,1302603000168,CLARO S.A.
699823617,100MG7W,NR,3450,3450,,,,,,,,,-3.04389,-59.92194,1302603000169,TELEFONICA BRASIL S.A.
699820820,100MG7W,NR,3450,3450,,,,,,,,,-3.01725,-59.971861,1302603000170,TELEFONICA BRASIL S.A.
699820430,100MG7W,NR,3450,3450,,,,,,,,,-3.065333,-59.85625,1302603000171,TELEFONICA BRASIL S.A.
690456344,100MG7W,NR,3350,3350,,,,,,,,,-3.01573,-60.02861,1302603000172,CLARO S.A.
442035373,100MG7W,NR,3450,3450,,,,,,,,,-3.06472,-60.04361,1302603000173,TELEFONICA BRASIL S.A.
692692363,100MG7W,NR,3550,3550,,,,,,,,,-3.050306,-59.958611,1302603000174,TIM S A
699823480,100MG7W,NR,3450,3450,,,,,,,,,-3.10528,-59.96444,1302603000175,TELEFONICA BRASIL S.A.
699820880,100MG7W,NR,3450,3450,,,,,,,,,-3.08,-60.03722,1302603000176,TELEFONICA BRASIL S.A.
1011631820,100MG7W,NR,3450,3450,,,,,,,,,-3.0268,-59.96093,1302603000177,TELEFONICA BRASIL S.A.
1011631820,100MG7W,NR,3450,3450,,,,,,,,,-3.026806,-59.960931,1302603000178,TELEFONICA BRASIL S.A.
699960487,100MG7W,NR,3450,3450,,,,,,,,,-3.06,-59.94139,1302603000179,TELEFONICA BRASIL S.A.
1013040373,100MG7W,NR,3350,3350,,,,,,,,,-3.05942,-59.91578,1302603000180,CLARO S.A.
1014436246,100MG7W,NR,3350,3350,,,,,,,,,-3.09417,-59.99083,1302603000181,CLARO S.A.
699820383,100MG7W,NR,3450,3450,,,,,,,,,-3.09194,-59.93833,1302603000182,TELEFONICA BRASIL S.A.
1016145257,100MG7W,NR,3550,3550,,,,,,,,,-3.137702,-59.953909,1302603000183,TIM S A
682872792,100MG7W,NR,3550,3550,,,,,,,,,-3.134139,-59.994444,1302603000184,TIM S A
442035373,100MG7W,NR,3450,3450,,,,,,,,,-3.06472,-60.04361,1302603000185,TELEFONICA BRASIL S.A.
699509041,100MG7W,NR,3450,3450,,,,,,,,,-3.089902,-59.980018,1302603000186,TELEFONICA BRASIL S.A.
699823480,100MG7W,NR,3450,3450,,,,,,,,,-3.10528,-59.96444,1302603000187,TELEFONICA BRASIL S.A.
1001297790,100MG7W,NR,3450,3450,,,,,,,,,-3.07694,-60.06139,1302603000188,TELEFONICA BRASIL S.A.
699820430,100MG7W,NR,3450,3450,,,,,,,,,-3.065333,-59.85625,1302603000189,TELEFONICA BRASIL S.A.
693112620,100MG7W,NR,3450,3450,,,,,,,,,-3.10361,-60.02444,1302603000190,TELEFONICA BRASIL S.A.
1016145338,100MG7W,NR,3550,3550,,,,,,,,,-3.044057,-59.955903,1302603000191,TIM S A
692901868,100MG7W,NR,3550,3550,,,,,,,,,-3.069722,-59.99475,1302603000192,TIM S A
1000039223,100MG7W,NR,3350,3350,,,,,,,,,-3.04814,-60.0076,1302603000193,CLARO S.A.
699805368,100MG7W,NR,3450,3450,,,,,,,,,-3.03139,-60.00722,1302603000194,TELEFONICA BRASIL S.A.
1005952865,100MG7W,NR,3350,3350,,,,,,,,,-3.086,-59.98633,1302603000195,CLARO S.A.
1016328238,100MG7W,NR,3550,3550,,,,,,,,,-3.055966,-59.894833,1302603000196,TIM S A
699072212,100MG7W,NR,3450,3450,,,,,,,,,-3.01944,-59.92806,1302603000197,TELEFONICA BRASIL S.A.
1005113979,100MG7W,NR,3550,3550,,,,,,,,,-3.087806,-60.057083,1302603000198,TIM S A
1016727558,100MG7W,NR,3350,3350,,,,,,,,,-3.06425,-60.06943,1302603000199,CLARO S.A.
692960635,100MG7W,NR,3450,3450,,,,,,,,,-3.074667,-59.969778,1302603000200,TELEFONICA BRASIL S.A.
692960635,100MG7W,NR,3450,3450,,,,,,,,,-3.074667,-59.969778,1302603000201,TELEFONICA BRASIL S.A.
698341856,100MG7W,NR,3450,3450,,,,,,,,,-3.025361,-59.997972,1302603000202,TELEFONICA BRASIL S.A.
698341856,100MG7W,NR,3450,3450,,,,,,,,,-3.025361,-59.997972,1302603000203,TELEFONICA BRASIL S.A.
1016011480,100MG7W,NR,3350,3350,,,,,,,,,-3.10434,-60.05042,1302603000204,CLARO S.A.
682872903,100MG7W,NR,3550,3550,,,,,,,,,-3.117306,-60.0265,1302603000205,TIM S A
1005347643,100MG7W,NR,3350,3350,,,,,,,,,-2.9768,-60.0073,1302603000206,CLARO S.A.
699820782,100MG7W,NR,3450,3450,,,,,,,,,-3.0805,-60.057611,1302603000207,TELEFONICA BRASIL S.A.
1016145281,100MG7W,NR,3550,3550,,,,,,,,,-3.152561,-59.988288,1302603000208,TIM S A
1016145281,100MG7W,NR,3550,3550,,,,,,,,,-3.152561,-59.988288,1302603000209,TIM S A
1016145176,100MG7W,NR,3550,3550,,,,,,,,,-3.090222,-60.057278,1302603000210,TIM S A
698341627,100MG7W,NR,3450,3450,,,,,,,,,-3.09472,-60.03556,1302603000211,TELEFONICA BRASIL S.A.
1016145168,100MG7W,NR,3550,3550,,,,,,,,,-3.091861,-60.052889,1302603000212,TIM S A
1016145150,100MG7W,NR,3550,3550,,,,,,,,,-3.072111,-59.969253,1302603000213,TIM S A
690456344,50M0G7W,NR,2325,2325,,,,,,,,,-3.01573,-60.02861,1302603000214,CLARO S.A.
1000447119,100MG7W,NR,3450,3450,,,,,,,,,-3.10667,-60.06417,1302603000215,TELEFONICA BRASIL S.A.
442035292,100MG7W,NR,3450,3450,,,,,,,,,-3.14028,-59.99444,1302603000216,TELEFONICA BRASIL S.A.
1016145133,100MG7W,NR,3550,3550,,,,,,,,,-3.075261,-59.976081,1302603000217,TIM S A
1016145168,100MG7W,NR,3550,3550,,,,,,,,,-3.091861,-60.052889,1302603000218,TIM S A
1016145150,100MG7W,NR,3550,3550,,,,,,,,,-3.072111,-59.969253,1302603000219,TIM S A
690456344,50M0G7W,NR,2325,2325,,,,,,,,,-3.01573,-60.02861,1302603000220,CLARO S.A.
699805376,100MG7W,NR,3450,3450,,,,,,,,,-3.07333,-59.94389,1302603000221,TELEFONICA BRASIL S.A.
1014436289,100MG7W,NR,3350,3350,,,,,,,,,-3.14377,-60.0093,1302603000222,CLARO S.A.
1015805016,100MG7W,NR,3350,3350,,,,,,,,,-3.06499,-60.05106,1302603000223,CLARO S.A.
1016660410,100MG7W,NR,3350,3350,,,,,,,,,-3.00306,-59.98079,1302603000224,CLARO S.A.
1016145320,100MG7W,NR,3550,3550,,,,,,,,,-3.153853,-59.992455,1302603000225,TIM S A
1015804966,100MG7W,NR,3350,3350,,,,,,,,,-3.08074,-59.96767,1302603000226,CLARO S.A.
690425520,50M0G7W,NR,2325,2325,,,,,,,,,-3.10408,-59.9824,1302603000227,CLARO S.A.
1016145354,100MG7W,NR,3550,3550,,,,,,,,,-3.057333,-59.932556,1302603000228,TIM S A
692340882,100MG7W,NR,3350,3350,,,,,,,,,-3.01754,-59.97192,1302603000229,CLARO S.A.
683014030,100MG7W,NR,3550,3550,,,,,,,,,-2.984167,-60.064389,1302603000230,TIM S A
1016091858,100MG7W,NR,3350,3350,,,,,,,,,-3.0986,-60.07062,1302603000231,CLARO S.A.
691036225,100MG7W,NR,3350,3350,,,,,,,,,-3.1013,-59.94981,1302603000232,CLARO S.A.
1016091815,100MG7W,NR,3350,3350,,,,,,,,,-3.01509,-59.98823,1302603000233,CLARO S.A.
1016406026,100MG7W,NR,3350,3350,,,,,,,,,-3.05323,-60.109,1302603000234,CLARO S.A.
1016091831,100MG7W,NR,3350,3350,,,,,,,,,-2.99165,-60.07599,1302603000235,CLARO S.A.
690456239,100MG7W,NR,3350,3350,,,,,,,,,-3.11811,-60.04911,1302603000236,CLARO S.A.
690727178,100MG7W,NR,3450,3450,,,,,,,,,-2.968017,-60.015053,1302603000237,TELEFONICA BRASIL S.A.
1009673251,100MG7W,NR,3450,3450,,,,,,,,,-3.050194,-59.918111,1302603000238,TELEFONICA BRASIL S.A.
682871850,100MG7W,NR,3550,3550,,,,,,,,,-3.079917,-59.976278,1302603000239,TIM S A
1016185569,100MG7W,NR,3350,3350,,,,,,,,,-3.09507,-60.03556,1302603000240,CLARO S.A.
1016480862,100MG7W,NR,3350,3350,,,,,,,,,-3.09992,-59.9764,1302603000241,CLARO S.A.
